5780.7;0.5539;10.274
5781.6;0.55417;10.275
5782.5;0.55443;10.277
5783.4;0.55469;10.278
5784.2;0.55496;10.279
5785.1;0.55522;10.28
5786;0.55548;10.282
5786.9;0.55575;10.283
5787.8;0.55601;10.284
5788.7;0.55627;10.285
5789.6;0.55654;10.287
5790.5;0.5568;10.288
5791.4;0.55707;10.289
5792.3;0.55733;10.29
5793.1;0.55759;10.292
5794;0.55786;10.293
5794.9;0.55812;10.294
5795.8;0.55838;10.296
5796.7;0.55865;10.297
5797.6;0.55891;10.298
5798.5;0.55917;10.299
5799.4;0.55944;10.301
5800.3;0.5597;10.302
5801.2;0.55996;10.303
5802.1;0.56023;10.304
5802.9;0.56049;10.306
5803.8;0.56075;10.307
5804.7;0.56102;10.308
5805.6;0.56128;10.309
5806.5;0.56154;10.311
5807.4;0.56181;10.312
5808.3;0.56207;10.313
5809.2;0.56233;10.314
5810.1;0.5626;10.316
5811;0.56286;10.317
5811.8;0.56312;10.318
5812.7;0.56339;10.319
5813.6;0.56365;10.321
5814.5;0.56391;10.322
5815.4;0.56418;10.323
5816.3;0.56444;10.324
5817.2;0.5647;10.326
5818.1;0.56497;10.327
5819;0.56523;10.328
5819.9;0.56549;10.329
5820.7;0.56576;10.331
5821.6;0.56602;10.332
5822.5;0.56628;10.333
5823.4;0.56654;10.334
5824.3;0.56681;10.336
5825.2;0.56707;10.337
5826.1;0.56733;10.338
5827;0.5676;10.339
5827.9;0.56786;10.34
5828.8;0.56812;10.342
5829.6;0.56839;10.343
5830.5;0.56865;10.344
5831.4;0.56891;10.345
5832.3;0.56917;10.347
5833.2;0.56944;10.348
5834.1;0.5697;10.349
5835;0.56996;10.35
5835.9;0.57022;10.352
5836.8;0.57049;10.353
5837.7;0.57075;10.354
5838.5;0.57101;10.355
5839.4;0.57128;10.356
5840.3;0.57154;10.358
5841.2;0.5718;10.359
5842.1;0.57206;10.36
5843;0.57233;10.361
5843.9;0.57259;10.363
5844.8;0.57285;10.364
5845.7;0.57311;10.365
5846.6;0.57338;10.366
5847.4;0.57364;10.367
5848.3;0.5739;10.369
5849.2;0.57416;10.37
5850.1;0.57443;10.371
5851;0.57469;10.372
5851.9;0.57495;10.374
5852.8;0.57521;10.375
5853.7;0.57548;10.376
5854.6;0.57574;10.377
5855.5;0.576;10.378
5856.3;0.57626;10.38
5857.2;0.57653;10.381
5858.1;0.57679;10.382
5859;0.57705;10.383
5859.9;0.57731;10.384
5860.8;0.57757;10.386
5861.7;0.57784;10.387
5862.6;0.5781;10.388
5863.5;0.57836;10.389
5864.4;0.57862;10.39
5865.2;0.57889;10.392
5866.1;0.57915;10.393
5867;0.57941;10.394
5867.9;0.57967;10.395
5868.8;0.57993;10.396
5869.7;0.5802;10.398
5870.6;0.58046;10.399
5871.5;0.58072;10.4
5872.4;0.58098;10.401
5873.3;0.58124;10.402
5874.1;0.58151;10.404
5875;0.58177;10.405
5875.9;0.58203;10.406
5876.8;0.58229;10.407
5877.7;0.58255;10.408
5878.6;0.58282;10.41
5879.5;0.58308;10.411
